"","LENGTH","WEIGHT","ABUNDANCE","YEAR","SEASON","SURVEY","SURVEY_INITIAL","Age"
"8622",10,NA,0,1998,"Summer","TrawlData","T",3
"8623",10.5,NA,0,1998,"Summer","TrawlData","T",3
"8624",11,NA,0,1998,"Summer","TrawlData","T",3
"8625",11.5,NA,0,1998,"Summer","TrawlData","T",3
"8626",12,NA,0,1998,"Summer","TrawlData","T",3
"8627",12.5,NA,0,1998,"Summer","TrawlData","T",3
"8628",13,NA,0,1998,"Summer","TrawlData","T",3
"8629",13.5,NA,0,1998,"Summer","TrawlData","T",3
"8630",14,NA,0,1998,"Summer","TrawlData","T",3
"8631",14.5,NA,0,1998,"Summer","TrawlData","T",3
"8632",15,NA,2,1998,"Summer","TrawlData","T",3
"8633",15.5,NA,5,1998,"Summer","TrawlData","T",3
"8634",16,NA,11,1998,"Summer","TrawlData","T",3
"8635",16.5,NA,12,1998,"Summer","TrawlData","T",3
"8636",17,NA,16,1998,"Summer","TrawlData","T",3
"8637",17.5,NA,9,1998,"Summer","TrawlData","T",3
"8638",18,NA,4,1998,"Summer","TrawlData","T",3
"8639",18.5,NA,1,1998,"Summer","TrawlData","T",3
"8640",19,NA,3,1998,"Summer","TrawlData","T",3
"8641",19.5,NA,2,1998,"Summer","TrawlData","T",3
"8642",4.5,NA,0,1997,"Summer","TrawlData","T",3
"8643",5,NA,0,1997,"Summer","TrawlData","T",3
"8644",5.5,NA,0,1997,"Summer","TrawlData","T",3
"8645",6,NA,0,1997,"Summer","TrawlData","T",3
"8646",6.5,NA,0,1997,"Summer","TrawlData","T",3
"8647",7,NA,0,1997,"Summer","TrawlData","T",3
"8648",7.5,NA,0,1997,"Summer","TrawlData","T",3
"8649",8,NA,0,1997,"Summer","TrawlData","T",3
"8650",8.5,NA,0,1997,"Summer","TrawlData","T",3
"8651",9,NA,0,1997,"Summer","TrawlData","T",3
"8652",9.5,NA,0,1997,"Summer","TrawlData","T",3
"8653",10,NA,0,1997,"Summer","TrawlData","T",3
"8654",10.5,NA,0,1997,"Summer","TrawlData","T",3
"8655",11,NA,0,1997,"Summer","TrawlData","T",3
"8656",11.5,NA,0,1997,"Summer","TrawlData","T",3
"8657",12,NA,0,1997,"Summer","TrawlData","T",3
"8658",12.5,NA,0,1997,"Summer","TrawlData","T",3
"8659",13,NA,0,1997,"Summer","TrawlData","T",3
"8660",13.5,NA,0,1997,"Summer","TrawlData","T",3
"8661",14,NA,0,1997,"Summer","TrawlData","T",3
"8662",14.5,NA,0,1997,"Summer","TrawlData","T",3
"8663",15,NA,1,1997,"Summer","TrawlData","T",3
"8664",15.5,NA,4,1997,"Summer","TrawlData","T",3
"8665",16,NA,6,1997,"Summer","TrawlData","T",3
"8666",16.5,NA,16,1997,"Summer","TrawlData","T",3
"8667",17,NA,19,1997,"Summer","TrawlData","T",3
"8668",17.5,NA,21,1997,"Summer","TrawlData","T",3
"8669",18,NA,20,1997,"Summer","TrawlData","T",3
"8670",18.5,NA,13,1997,"Summer","TrawlData","T",3
"8671",19,NA,10,1997,"Summer","TrawlData","T",3
"8672",19.5,NA,2,1997,"Summer","TrawlData","T",3
"8673",20,NA,0,1997,"Summer","TrawlData","T",3
"8674",20.5,NA,0,1997,"Summer","TrawlData","T",3
"8675",21,NA,0,1997,"Summer","TrawlData","T",3
"8676",16,10.1,1,2011,"Spring","GrabDat","G",3
"8677",17,11.2,1,2011,"Spring","GrabDat","G",3
"8678",16.5,11.5,1,2011,"Spring","GrabDat","G",3
"8679",17,12.5,1,2011,"Spring","GrabDat","G",3
"8680",17,12.8,1,2011,"Spring","GrabDat","G",3
"8681",17.5,12.8,1,2011,"Spring","GrabDat","G",3
"8682",13.5,5.2,1,2011,"Spring","GrabDat","G",3
"8683",14.5,5.4,1,2011,"Spring","GrabDat","G",3
"8684",14.5,5.7,1,2011,"Spring","GrabDat","G",3
"8685",14,6.3,1,2011,"Spring","GrabDat","G",3
"8686",14.5,6.5,2,2011,"Spring","GrabDat","G",3
"8687",14.5,7.2,2,2011,"Spring","GrabDat","G",3
"8688",15,7.5,1,2011,"Spring","GrabDat","G",3
"8689",15.5,7.6,2,2011,"Spring","GrabDat","G",3
"8690",15,8.5,1,2011,"Spring","GrabDat","G",3
"8691",14.5,9.2,1,2011,"Spring","GrabDat","G",3
"8692",15,9.2,1,2011,"Spring","GrabDat","G",3
"8693",15,9.5,1,2011,"Spring","GrabDat","G",3
"8694",17,12.3,1,2010,"Autumn","GrabDat","G",3
"8695",15.5,8.1,1,2010,"Autumn","GrabDat","G",3
"8696",14.5,10.3,1,2000,"Summer","DredgeDat","D",3
"8697",14,10.5,1,2000,"Summer","DredgeDat","D",3
"8698",14.5,10.6,1,2000,"Summer","DredgeDat","D",3
"8699",15,11.1,1,2000,"Summer","DredgeDat","D",3
"8700",14.5,11.4,1,2000,"Summer","DredgeDat","D",3
"8701",15,11.6,1,2000,"Summer","DredgeDat","D",3
"8702",15,11.9,1,2000,"Summer","DredgeDat","D",3
"8703",15.5,12.8,4,2000,"Summer","DredgeDat","D",3
"8704",16.5,15.4,3,2000,"Summer","DredgeDat","D",3
"8705",17,16.2,1,2000,"Summer","DredgeDat","D",3
"8706",17,18.3,1,2000,"Summer","DredgeDat","D",3
"8707",17,10.2,1,2011,"Spring","DredgeDat","D",3
"8708",17,10.8,1,2011,"Spring","DredgeDat","D",3
"8709",16.5,11.4,2,2011,"Spring","DredgeDat","D",3
"8710",17,13,1,2011,"Spring","DredgeDat","D",3
"8711",14,5.3,2,2011,"Spring","DredgeDat","D",3
"8712",13.5,5.6,8,2011,"Spring","DredgeDat","D",3
"8713",14,5.7,2,2011,"Spring","DredgeDat","D",3
"8714",14,5.8,2,2011,"Spring","DredgeDat","D",3
"8715",14.5,5.9,2,2011,"Spring","DredgeDat","D",3
"8716",14,6,2,2011,"Spring","DredgeDat","D",3
"8717",14,6.2,2,2011,"Spring","DredgeDat","D",3
"8718",14.5,6.3,2,2011,"Spring","DredgeDat","D",3
"8719",14.5,6.5,2,2011,"Spring","DredgeDat","D",3
"8720",14,6.7,2,2011,"Spring","DredgeDat","D",3
"8721",14.5,7.1,3,2011,"Spring","DredgeDat","D",3
"8722",14.5,7.2,2,2011,"Spring","DredgeDat","D",3
"8723",15,7.5,6,2011,"Spring","DredgeDat","D",3
"8724",14.5,8.1,2,2011,"Spring","DredgeDat","D",3
"8725",15.5,8.1,2,2011,"Spring","DredgeDat","D",3
"8726",16,8.1,4,2011,"Spring","DredgeDat","D",3
"8727",15.5,8.2,2,2011,"Spring","DredgeDat","D",3
"8728",15.5,8.4,2,2011,"Spring","DredgeDat","D",3
"8729",16,8.7,4,2011,"Spring","DredgeDat","D",3
"8730",15.5,8.8,2,2011,"Spring","DredgeDat","D",3
"8731",15.5,9,2,2011,"Spring","DredgeDat","D",3
"8732",15.5,9.1,2,2011,"Spring","DredgeDat","D",3
"8733",16.5,9.1,2,2011,"Spring","DredgeDat","D",3
"8734",17,9.2,1,2011,"Spring","DredgeDat","D",3
"8735",15,9.3,7,2011,"Spring","DredgeDat","D",3
"8736",16.5,9.5,2,2011,"Spring","DredgeDat","D",3
"8737",16,9.7,4,2011,"Spring","DredgeDat","D",3
"8738",16.5,10.9,4,2010,"Autumn","DredgeDat","D",3
"8739",16,12.2,5,2010,"Autumn","DredgeDat","D",3
"8740",16.5,14.8,3,2010,"Autumn","DredgeDat","D",3
"8741",17,15,3,2010,"Autumn","DredgeDat","D",3
"8742",17.5,15,2,2010,"Autumn","DredgeDat","D",3
"8743",17.5,17,1,2010,"Autumn","DredgeDat","D",3
"8744",18,19.6,1,2010,"Autumn","DredgeDat","D",3
"8745",14,8.2,1,2010,"Autumn","DredgeDat","D",3
"8746",14.5,8.6,1,2010,"Autumn","DredgeDat","D",3
"8747",14.5,8.7,1,2010,"Autumn","DredgeDat","D",3
"8748",15.5,8.7,4,2010,"Autumn","DredgeDat","D",3
"8749",17,12.8,1,2000,"Summer","TrawlData","T",4
"8750",16.5,14.3,1,2000,"Summer","TrawlData","T",4
"8751",16.5,14.8,1,2000,"Summer","TrawlData","T",4
"8752",16,14.9,2,2000,"Summer","TrawlData","T",4
"8753",16.5,15.3,1,2000,"Summer","TrawlData","T",4
"8754",16.5,15.6,1,2000,"Summer","TrawlData","T",4
"8755",16,16.6,1,2000,"Summer","TrawlData","T",4
"8756",18,17.5,2,2000,"Summer","TrawlData","T",4
"8757",18,17.8,2,2000,"Summer","TrawlData","T",4
"8758",17,18,1,2000,"Summer","TrawlData","T",4
"8759",18.5,18.2,1,2000,"Summer","TrawlData","T",4
"8760",17.5,18.6,3,2000,"Summer","TrawlData","T",4
"8761",18,19.2,2,2000,"Summer","TrawlData","T",4
"8762",18,20,2,2000,"Summer","TrawlData","T",4
"8763",17,20.4,1,2000,"Summer","TrawlData","T",4
"8764",18.5,21.1,1,2000,"Summer","TrawlData","T",4
"8765",17.5,21.2,4,2000,"Summer","TrawlData","T",4
"8766",18,21.2,2,2000,"Summer","TrawlData","T",4
"8767",18.5,21.6,1,2000,"Summer","TrawlData","T",4
"8768",18.5,22.4,1,2000,"Summer","TrawlData","T",4
"8769",18.5,23,1,2000,"Summer","TrawlData","T",4
"8770",19,23.8,1,2000,"Summer","TrawlData","T",4
"8771",18.5,24,1,2000,"Summer","TrawlData","T",4
"8772",19,24.4,1,2000,"Summer","TrawlData","T",4
"8773",19,24.6,1,2000,"Summer","TrawlData","T",4
"8774",19.5,25.4,1,2000,"Summer","TrawlData","T",4
"8775",19,26.1,1,2000,"Summer","TrawlData","T",4
"8776",19,26.2,1,2000,"Summer","TrawlData","T",4
"8777",19.5,27,1,2000,"Summer","TrawlData","T",4
"8778",19,27.2,1,2000,"Summer","TrawlData","T",4
"8779",19.5,27.2,1,2000,"Summer","TrawlData","T",4
"8780",19,29.4,1,2000,"Summer","TrawlData","T",4
"8781",19.5,31.2,1,2000,"Summer","TrawlData","T",4
"8782",21,31.2,1,2000,"Summer","TrawlData","T",4
"8783",15,10.3,2,2001,"Summer","TrawlData","T",4
"8784",15,10.8,2,2001,"Summer","TrawlData","T",4
"8785",15,11.2,3,2001,"Summer","TrawlData","T",4
"8786",15,11.3,3,2001,"Summer","TrawlData","T",4
"8787",15.5,11.5,3,2001,"Summer","TrawlData","T",4
"8788",15.5,11.6,3,2001,"Summer","TrawlData","T",4
"8789",16.5,12.1,2,2001,"Summer","TrawlData","T",4
"8790",15.5,12.3,3,2001,"Summer","TrawlData","T",4
"8791",16,12.3,4,2001,"Summer","TrawlData","T",4
"8792",16,12.6,8,2001,"Summer","TrawlData","T",4
"8793",16.5,12.8,2,2001,"Summer","TrawlData","T",4
"8794",15.5,13.1,3,2001,"Summer","TrawlData","T",4
"8795",16,13.4,4,2001,"Summer","TrawlData","T",4
"8796",18,13.5,1,2001,"Summer","TrawlData","T",4
"8797",16.5,13.6,2,2001,"Summer","TrawlData","T",4
"8798",16.5,14,2,2001,"Summer","TrawlData","T",4
"8799",16,14.2,4,2001,"Summer","TrawlData","T",4
"8800",16.5,14.2,2,2001,"Summer","TrawlData","T",4
"8801",17.5,14.4,2,2001,"Summer","TrawlData","T",4
"8802",16.5,14.7,2,2001,"Summer","TrawlData","T",4
"8803",17,15.1,3,2001,"Summer","TrawlData","T",4
"8804",18,15.6,2,2001,"Summer","TrawlData","T",4
"8805",16.5,15.8,2,2001,"Summer","TrawlData","T",4
"8806",18,15.8,1,2001,"Summer","TrawlData","T",4
"8807",17,15.9,3,2001,"Summer","TrawlData","T",4
"8808",17,16,3,2001,"Summer","TrawlData","T",4
"8809",16.5,16.1,2,2001,"Summer","TrawlData","T",4
"8810",17.5,16.2,2,2001,"Summer","TrawlData","T",4
"8811",18.5,16.3,1,2001,"Summer","TrawlData","T",4
"8812",17,16.5,6,2001,"Summer","TrawlData","T",4
"8813",17,16.7,3,2001,"Summer","TrawlData","T",4
"8814",16.5,16.9,2,2001,"Summer","TrawlData","T",4
"8815",18,17.2,1,2001,"Summer","TrawlData","T",4
"8816",17,17.3,3,2001,"Summer","TrawlData","T",4
"8817",18,17.6,1,2001,"Summer","TrawlData","T",4
"8818",17.5,17.8,2,2001,"Summer","TrawlData","T",4
"8819",17,18.1,3,2001,"Summer","TrawlData","T",4
"8820",17,18.3,3,2001,"Summer","TrawlData","T",4
"8821",18.5,18.3,1,2001,"Summer","TrawlData","T",4
"8822",18.5,18.4,1,2001,"Summer","TrawlData","T",4
"8823",18,18.7,1,2001,"Summer","TrawlData","T",4
"8824",17.5,18.8,2,2001,"Summer","TrawlData","T",4
"8825",17,18.9,3,2001,"Summer","TrawlData","T",4
"8826",17.5,19.2,3,2001,"Summer","TrawlData","T",4
"8827",18.5,19.2,3,2001,"Summer","TrawlData","T",4
"8828",17.5,19.5,2,2001,"Summer","TrawlData","T",4
"8829",18,19.6,2,2001,"Summer","TrawlData","T",4
"8830",18.5,19.6,1,2001,"Summer","TrawlData","T",4
"8831",18,19.7,1,2001,"Summer","TrawlData","T",4
"8832",17,19.8,3,2001,"Summer","TrawlData","T",4
"8833",17.5,19.8,2,2001,"Summer","TrawlData","T",4
"8834",18.5,19.8,1,2001,"Summer","TrawlData","T",4
"8835",18,19.9,1,2001,"Summer","TrawlData","T",4
"8836",18,20,1,2001,"Summer","TrawlData","T",4
"8837",18.5,20,1,2001,"Summer","TrawlData","T",4
"8838",18,20.1,3,2001,"Summer","TrawlData","T",4
"8839",18,20.2,1,2001,"Summer","TrawlData","T",4
"8840",18.5,20.3,1,2001,"Summer","TrawlData","T",4
"8841",18,20.4,1,2001,"Summer","TrawlData","T",4
"8842",17.5,20.5,2,2001,"Summer","TrawlData","T",4
"8843",18,20.7,1,2001,"Summer","TrawlData","T",4
"8844",18.5,20.8,1,2001,"Summer","TrawlData","T",4
"8845",18,21.1,1,2001,"Summer","TrawlData","T",4
"8846",17.5,21.3,2,2001,"Summer","TrawlData","T",4
"8847",19.5,21.6,1,2001,"Summer","TrawlData","T",4
"8848",19.5,21.7,1,2001,"Summer","TrawlData","T",4
"8849",17.5,21.8,2,2001,"Summer","TrawlData","T",4
"8850",18.5,22,1,2001,"Summer","TrawlData","T",4
"8851",18,22.2,1,2001,"Summer","TrawlData","T",4
"8852",18,22.3,1,2001,"Summer","TrawlData","T",4
"8853",19,22.3,1,2001,"Summer","TrawlData","T",4
"8854",19,22.5,1,2001,"Summer","TrawlData","T",4
"8855",19,22.9,1,2001,"Summer","TrawlData","T",4
"8856",19,23,1,2001,"Summer","TrawlData","T",4
"8857",18.5,23.7,1,2001,"Summer","TrawlData","T",4
"8858",19,24,1,2001,"Summer","TrawlData","T",4
"8859",19,24.2,1,2001,"Summer","TrawlData","T",4
"8860",18,24.3,1,2001,"Summer","TrawlData","T",4
"8861",19.5,25.2,1,2001,"Summer","TrawlData","T",4
"8862",14,9.3,2,2001,"Summer","TrawlData","T",4
"8863",14.5,9.8,5,2001,"Summer","TrawlData","T",4
"8864",17.5,16.5,1,2002,"Summer","TrawlData","T",4
"8865",19,16.7,1,2002,"Summer","TrawlData","T",4
"8866",17.5,19.1,1,2002,"Summer","TrawlData","T",4
"8867",18,19.1,2,2002,"Summer","TrawlData","T",4
"8868",17.5,19.3,1,2002,"Summer","TrawlData","T",4
"8869",17.5,19.4,1,2002,"Summer","TrawlData","T",4
"8870",18,19.4,2,2002,"Summer","TrawlData","T",4
"8871",18.5,19.6,1,2002,"Summer","TrawlData","T",4
"8872",18,19.7,2,2002,"Summer","TrawlData","T",4
"8873",17.5,19.9,1,2002,"Summer","TrawlData","T",4
"8874",18.5,20,1,2002,"Summer","TrawlData","T",4
"8875",18,20.5,2,2002,"Summer","TrawlData","T",4
"8876",17.5,20.6,1,2002,"Summer","TrawlData","T",4
"8877",18,20.6,2,2002,"Summer","TrawlData","T",4
"8878",18,21.1,2,2002,"Summer","TrawlData","T",4
"8879",18.5,22.2,1,2002,"Summer","TrawlData","T",4
"8880",18.5,22.3,1,2002,"Summer","TrawlData","T",4
"8881",18,22.5,4,2002,"Summer","TrawlData","T",4
"8882",18.5,23,1,2002,"Summer","TrawlData","T",4
"8883",19,23.4,1,2002,"Summer","TrawlData","T",4
"8884",18.5,23.8,1,2002,"Summer","TrawlData","T",4
"8885",19,23.9,1,2002,"Summer","TrawlData","T",4
"8886",18.5,24.1,1,2002,"Summer","TrawlData","T",4
"8887",19,24.7,1,2002,"Summer","TrawlData","T",4
"8888",19.5,24.7,2,2002,"Summer","TrawlData","T",4
"8889",18.5,24.9,1,2002,"Summer","TrawlData","T",4
"8890",18.5,25.1,1,2002,"Summer","TrawlData","T",4
"8891",19,25.1,1,2002,"Summer","TrawlData","T",4
"8892",19,25.2,1,2002,"Summer","TrawlData","T",4
"8893",18.5,25.8,1,2002,"Summer","TrawlData","T",4
"8894",19,25.8,1,2002,"Summer","TrawlData","T",4
"8895",19,26.1,1,2002,"Summer","TrawlData","T",4
"8896",19,26.8,1,2002,"Summer","TrawlData","T",4
"8897",19.5,27.3,2,2002,"Summer","TrawlData","T",4
"8898",19,28.2,1,2002,"Summer","TrawlData","T",4
"8899",20,30,1,2002,"Summer","TrawlData","T",4
"8900",15,10,5,2003,"Summer","TrawlData","T",4
"8901",14,10.1,8,2003,"Summer","TrawlData","T",4
"8902",14.5,10.1,3,2003,"Summer","TrawlData","T",4
"8903",15.5,10.2,3,2003,"Summer","TrawlData","T",4
"8904",14.5,10.3,3,2003,"Summer","TrawlData","T",4
"8905",14.5,10.6,5,2003,"Summer","TrawlData","T",4
"8906",15.5,10.6,3,2003,"Summer","TrawlData","T",4
"8907",15.5,10.8,3,2003,"Summer","TrawlData","T",4
"8908",14.5,11,2,2003,"Summer","TrawlData","T",4
"8909",14.5,11.1,3,2003,"Summer","TrawlData","T",4
"8910",15.5,11.3,3,2003,"Summer","TrawlData","T",4
"8911",14.5,11.4,3,2003,"Summer","TrawlData","T",4
"8912",15.5,11.4,3,2003,"Summer","TrawlData","T",4
"8913",15,11.5,5,2003,"Summer","TrawlData","T",4
"8914",15.5,11.6,3,2003,"Summer","TrawlData","T",4
"8915",16,11.6,5,2003,"Summer","TrawlData","T",4
"8916",15.5,11.9,3,2003,"Summer","TrawlData","T",4
"8917",16.5,12.1,2,2003,"Summer","TrawlData","T",4
"8918",16.5,12.3,2,2003,"Summer","TrawlData","T",4
"8919",16,12.5,5,2003,"Summer","TrawlData","T",4
"8920",15.5,12.7,3,2003,"Summer","TrawlData","T",4
"8921",16,12.7,5,2003,"Summer","TrawlData","T",4
"8922",15.5,13,3,2003,"Summer","TrawlData","T",4
"8923",15,13.1,5,2003,"Summer","TrawlData","T",4
"8924",16,13.3,5,2003,"Summer","TrawlData","T",4
"8925",16.5,13.3,2,2003,"Summer","TrawlData","T",4
"8926",15.5,13.5,3,2003,"Summer","TrawlData","T",4
"8927",15.5,13.7,6,2003,"Summer","TrawlData","T",4
"8928",16,13.7,5,2003,"Summer","TrawlData","T",4
"8929",17,13.8,3,2003,"Summer","TrawlData","T",4
"8930",15.5,14.2,3,2003,"Summer","TrawlData","T",4
"8931",16,14.2,11,2003,"Summer","TrawlData","T",4
"8932",16.5,14.2,2,2003,"Summer","TrawlData","T",4
"8933",16.5,14.4,2,2003,"Summer","TrawlData","T",4
"8934",16,14.5,11,2003,"Summer","TrawlData","T",4
"8935",16.5,15.2,2,2003,"Summer","TrawlData","T",4
"8936",16.5,15.3,2,2003,"Summer","TrawlData","T",4
"8937",17,15.3,3,2003,"Summer","TrawlData","T",4
"8938",17,15.4,2,2003,"Summer","TrawlData","T",4
"8939",16.5,15.5,2,2003,"Summer","TrawlData","T",4
"8940",17,15.5,2,2003,"Summer","TrawlData","T",4
"8941",17,15.6,2,2003,"Summer","TrawlData","T",4
"8942",17,15.7,2,2003,"Summer","TrawlData","T",4
"8943",16.5,15.8,2,2003,"Summer","TrawlData","T",4
"8944",17,16,2,2003,"Summer","TrawlData","T",4
"8945",17,16.2,2,2003,"Summer","TrawlData","T",4
"8946",16.5,16.4,3,2003,"Summer","TrawlData","T",4
"8947",17,16.4,5,2003,"Summer","TrawlData","T",4
"8948",17.5,16.4,1,2003,"Summer","TrawlData","T",4
"8949",16.5,16.6,2,2003,"Summer","TrawlData","T",4
"8950",17.5,16.6,1,2003,"Summer","TrawlData","T",4
"8951",17,16.7,3,2003,"Summer","TrawlData","T",4
"8952",17.5,16.7,1,2003,"Summer","TrawlData","T",4
"8953",17,16.8,2,2003,"Summer","TrawlData","T",4
"8954",17,17,2,2003,"Summer","TrawlData","T",4
"8955",17.5,17.2,1,2003,"Summer","TrawlData","T",4
"8956",17.5,17.4,1,2003,"Summer","TrawlData","T",4
"8957",18,17.4,2,2003,"Summer","TrawlData","T",4
"8958",17,17.6,2,2003,"Summer","TrawlData","T",4
"8959",17.5,17.6,1,2003,"Summer","TrawlData","T",4
"8960",17.5,17.7,2,2003,"Summer","TrawlData","T",4
"8961",17,17.8,2,2003,"Summer","TrawlData","T",4
"8962",17.5,17.8,2,2003,"Summer","TrawlData","T",4
"8963",16.5,17.9,5,2003,"Summer","TrawlData","T",4
"8964",17.5,18,1,2003,"Summer","TrawlData","T",4
"8965",17,18.1,2,2003,"Summer","TrawlData","T",4
"8966",17.5,18.1,2,2003,"Summer","TrawlData","T",4
"8967",17.5,18.4,3,2003,"Summer","TrawlData","T",4
"8968",17,18.5,2,2003,"Summer","TrawlData","T",4
"8969",18,18.6,2,2003,"Summer","TrawlData","T",4
"8970",17.5,18.7,1,2003,"Summer","TrawlData","T",4
"8971",17.5,18.9,2,2003,"Summer","TrawlData","T",4
"8972",17.5,19.1,1,2003,"Summer","TrawlData","T",4
"8973",17.5,19.2,1,2003,"Summer","TrawlData","T",4
"8974",17.5,19.3,1,2003,"Summer","TrawlData","T",4
"8975",18,20,3,2003,"Summer","TrawlData","T",4
"8976",17.5,20.1,1,2003,"Summer","TrawlData","T",4
"8977",18,20.6,2,2003,"Summer","TrawlData","T",4
"8978",18,20.8,3,2003,"Summer","TrawlData","T",4
"8979",17.5,21,1,2003,"Summer","TrawlData","T",4
"8980",18.5,21.4,1,2003,"Summer","TrawlData","T",4
"8981",18.5,21.9,1,2003,"Summer","TrawlData","T",4
"8982",17.5,22,1,2003,"Summer","TrawlData","T",4
"8983",19,22.4,1,2003,"Summer","TrawlData","T",4
"8984",19,22.7,1,2003,"Summer","TrawlData","T",4
"8985",18.5,23.1,1,2003,"Summer","TrawlData","T",4
"8986",18.5,23.3,1,2003,"Summer","TrawlData","T",4
"8987",19,23.8,1,2003,"Summer","TrawlData","T",4
"8988",12,5,2,2003,"Summer","TrawlData","T",4
"8989",13.5,6.3,7,2003,"Summer","TrawlData","T",4
"8990",13,7,10,2003,"Summer","TrawlData","T",4
"8991",14,8.1,8,2003,"Summer","TrawlData","T",4
"8992",14,8.2,8,2003,"Summer","TrawlData","T",4
"8993",14.5,8.3,3,2003,"Summer","TrawlData","T",4
"8994",13.5,8.6,8,2003,"Summer","TrawlData","T",4
"8995",14.5,8.7,3,2003,"Summer","TrawlData","T",4
"8996",14.5,8.8,3,2003,"Summer","TrawlData","T",4
"8997",14.5,9.2,3,2003,"Summer","TrawlData","T",4
"8998",15,9.2,5,2003,"Summer","TrawlData","T",4
"8999",15,9.7,11,2003,"Summer","TrawlData","T",4
"9000",15.5,9.8,3,2003,"Summer","TrawlData","T",4
"9001",15,9.9,5,2003,"Summer","TrawlData","T",4
"9002",15,10.1,10,2005,"Summer","TrawlData","T",4
"9003",15.5,11.3,9,2005,"Summer","TrawlData","T",4
"9004",17.5,11.3,3,2005,"Summer","TrawlData","T",4
"9005",15,11.4,5,2005,"Summer","TrawlData","T",4
"9006",15,11.5,5,2005,"Summer","TrawlData","T",4
"9007",15.5,11.7,9,2005,"Summer","TrawlData","T",4
"9008",15.5,12.3,9,2005,"Summer","TrawlData","T",4
"9009",15.5,12.9,9,2005,"Summer","TrawlData","T",4
"9010",16.5,12.9,4,2005,"Summer","TrawlData","T",4
"9011",16,13.6,5,2005,"Summer","TrawlData","T",4
"9012",16.5,13.6,4,2005,"Summer","TrawlData","T",4
"9013",16,13.7,5,2005,"Summer","TrawlData","T",4
"9014",16,13.9,5,2005,"Summer","TrawlData","T",4
"9015",16,14.3,5,2005,"Summer","TrawlData","T",4
"9016",16.5,14.3,4,2005,"Summer","TrawlData","T",4
"9017",16.5,14.4,4,2005,"Summer","TrawlData","T",4
"9018",17,14.4,2,2005,"Summer","TrawlData","T",4
"9019",16,14.6,5,2005,"Summer","TrawlData","T",4
"9020",16,14.7,5,2005,"Summer","TrawlData","T",4
"9021",16.5,14.7,4,2005,"Summer","TrawlData","T",4
"9022",16.5,14.9,4,2005,"Summer","TrawlData","T",4
"9023",17,15,2,2005,"Summer","TrawlData","T",4
"9024",17.5,15,3,2005,"Summer","TrawlData","T",4
"9025",17,15.2,2,2005,"Summer","TrawlData","T",4
"9026",17,15.7,2,2005,"Summer","TrawlData","T",4
"9027",16,15.8,5,2005,"Summer","TrawlData","T",4
"9028",16.5,16.3,4,2005,"Summer","TrawlData","T",4
"9029",17.5,16.4,3,2005,"Summer","TrawlData","T",4
"9030",18,17,3,2005,"Summer","TrawlData","T",4
"9031",17,17.1,2,2005,"Summer","TrawlData","T",4
"9032",17,17.2,2,2005,"Summer","TrawlData","T",4
"9033",17,17.3,2,2005,"Summer","TrawlData","T",4
"9034",17,17.5,2,2005,"Summer","TrawlData","T",4
"9035",16.5,17.9,4,2005,"Summer","TrawlData","T",4
"9036",17.5,18,3,2005,"Summer","TrawlData","T",4
"9037",18,18,2,2005,"Summer","TrawlData","T",4
"9038",17.5,18.1,3,2005,"Summer","TrawlData","T",4
"9039",17,18.2,2,2005,"Summer","TrawlData","T",4
"9040",18,18.3,2,2005,"Summer","TrawlData","T",4
"9041",18.5,18.3,1,2005,"Summer","TrawlData","T",4
"9042",18.5,18.4,1,2005,"Summer","TrawlData","T",4
"9043",17.5,18.5,3,2005,"Summer","TrawlData","T",4
"9044",18.5,19.6,1,2005,"Summer","TrawlData","T",4
"9045",18.5,20.6,1,2005,"Summer","TrawlData","T",4
"9046",18.5,21.1,1,2005,"Summer","TrawlData","T",4
"9047",18.5,21.5,1,2005,"Summer","TrawlData","T",4
"9048",17.5,21.7,3,2005,"Summer","TrawlData","T",4
"9049",19,21.7,2,2005,"Summer","TrawlData","T",4
"9050",18,22.8,2,2005,"Summer","TrawlData","T",4
"9051",18.5,24.3,1,2005,"Summer","TrawlData","T",4
"9052",14,6.7,10,2005,"Summer","TrawlData","T",4
"9053",15,8.1,5,2005,"Summer","TrawlData","T",4
"9054",14.5,8.3,4,2005,"Summer","TrawlData","T",4
"9055",14.5,8.6,4,2005,"Summer","TrawlData","T",4
"9056",14.5,8.9,5,2005,"Summer","TrawlData","T",4
"9057",14.5,9.9,5,2005,"Summer","TrawlData","T",4
"9058",16,12.7,1,2006,"Summer","TrawlData","T",4
"9059",17,15.3,1,2006,"Summer","TrawlData","T",4
"9060",16.5,16.1,3,2008,"Summer","TrawlData","T",4
"9061",17,18.7,4,2008,"Summer","TrawlData","T",4
"9062",17,20.3,3,2008,"Summer","TrawlData","T",4
"9063",17.5,20.9,4,2008,"Summer","TrawlData","T",4
"9064",17.5,21.4,4,2008,"Summer","TrawlData","T",4
"9065",17.5,21.9,4,2008,"Summer","TrawlData","T",4
"9066",18.5,23.8,3,2008,"Summer","TrawlData","T",4
"9067",18.5,24.2,3,2008,"Summer","TrawlData","T",4
"9068",19,24.9,2,2008,"Summer","TrawlData","T",4
"9069",18.5,25.4,3,2008,"Summer","TrawlData","T",4
"9070",19,26.6,3,2008,"Summer","TrawlData","T",4
"9071",19.5,26.6,3,2008,"Summer","TrawlData","T",4
"9072",18.5,27,3,2008,"Summer","TrawlData","T",4
